18551.036, 1.0283, 0.9323
18553.171, 0.8872, 1.0131
18555.306, 0.8859, 0.8272
18557.443, 0.9110, 0.8315
18559.578, 0.9384, 1.0181
18561.711, 1.0403, 1.2053
18563.850, 1.0843, 1.2895
18565.985, 1.2737, 1.2115
18568.118, 1.0630, 0.9695
18570.255, 0.8968, 0.9235
18572.390, 0.9460, 1.1868
18574.527, 1.0861, 1.1327
18576.662, 0.9944, 0.8820
18578.797, 1.0040, 0.9411
18580.932, 1.0717, 0.9804
18583.069, 1.0366, 1.0596
18585.204, 0.9754, 1.0829
18587.339, 0.8223, 0.7645
18589.474, 0.9330, 0.8526
18591.609, 1.0213, 1.0522
18593.746, 0.7856, 0.9259
18595.881, 0.8288, 0.7483
18598.016, 1.1038, 1.0803
18600.151, 1.5302, 1.6660
18602.287, 0.9905, 1.1092
18604.424, 0.0035, 1.0592
18606.558, 0.1317, 1.0123
18608.693, 0.0733, 1.4391
18610.831, 1.1711, 1.3257
18612.964, 0.9636, 1.0985
18615.099, 0.7755, 1.0488
18617.236, 0.8086, 1.1196
18619.369, 0.9563, 1.4014
18621.506, 1.1252, 1.5852
18623.643, 0.9810, 1.5627
18625.776, 0.9301, 1.4961
18627.911, 1.0872, 1.6651
18630.050, 1.0289, 1.6233
18632.183, 1.0649, 1.7432
18634.320, 1.2008, 1.7370
18636.455, 1.3111, 1.7424
18638.588, 0.9844, 1.5071
18640.727, 1.1188, 1.4880
18642.862, 1.2678, 1.6155
18644.995, 0.9443, 1.2739
18647.132, 1.2077, 1.5658
18649.269, 1.0202, 1.4177
18651.402, 1.0193, 1.5329
18653.539, 0.9256, 1.4553
18655.674, 1.1792, 1.7765
18657.811, 1.0194, 1.4899
18659.946, 1.0440, 1.6226
18662.081, 1.2609, 1.8769
18664.216, 1.1681, 1.6704
18666.351, 1.0642, 1.5011
18668.487, 1.2312, 2.0192
18670.622, 0.6630, 1.3095
18672.757, 0.6964, 1.2957
18674.892, 1.1272, 1.4850
18677.029, 0.9775, 1.5236
18679.164, 0.9793, 1.4967
18681.299, 1.1965, 1.5636
18683.434, 1.0461, 1.4732
18685.569, 1.1228, 1.7000
18687.708, 1.2128, 1.9196
18689.841, 1.1557, 1.9416
18691.976, 0.9843, 1.6916
18694.113, 1.2421, 2.2685
18696.248, 1.1269, 1.9348
18698.383, 1.3300, 1.8412
18700.520, 1.2651, 1.6870
18702.653, 1.0161, 1.4694
18704.788, 1.2800, 2.0742
18706.927, 1.1420, 1.8613
18709.060, 0.9269, 1.9818
18711.195, 0.7941, 1.6761
18713.332, 1.0863, 1.6554
18715.467, 1.3011, 2.3244
18717.604, 1.0536, 1.8226
18719.739, 0.7750, 1.3706
18721.872, 1.0554, 1.8069
18724.011, 1.7173, 2.9243
18726.146, 1.0439, 1.7999
18728.279, 0.9071, 1.7866
18730.416, 0.8216, 1.4647
18732.551, 0.9401, 1.8969
18734.686, 0.9401, 2.1251
18736.822, 1.0546, 2.1674
18738.957, 1.3417, 3.0490
18741.092, 1.0820, 2.7937
18743.229, 1.1380, 3.1778
18745.364, 0.7232, 3.1251
18747.499, 1.7138, 6.5429
18749.634, 1.1724, 7.1885
18751.769, 0.8058, 5.5063
18753.906, 1.9284, 10.2027
18756.041, 0.8774, 7.3582
18758.176, 0.2003, 3.8762
18760.311, 1.3382, 5.8351
18762.448, 1.9372, 6.0467
18764.583, 1.5539, 5.7774
18766.718, 1.7215, 4.8138
18768.853, 1.1705, 4.0438
18770.988, 1.3587, 4.7622
18773.125, 1.3452, 5.2789
18775.260, 0.9217, 3.6691
18777.397, 1.8503, 6.1507
18779.530, 1.6050, 4.3400
18781.667, 1.4345, 4.9643
18783.802, 1.0555, 5.1486
18785.937, 1.1923, 5.0024
18788.072, 2.0028, 8.8689
18790.210, 2.1450, 12.0433
18792.344, 1.5157, 7.0377
18794.479, 1.3800, 6.0307
18796.614, 2.1834, 13.9349
18798.749, 1.8365, 17.8771
18800.887, 0.9401, 4.7063
18803.022, 1.2033, 6.1767
18805.156, 3.7952, 24.9042
18807.292, 2.9143, 13.4788
18809.426, 1.0315, 4.0429
18811.562, 0.3184, 3.8712
18813.699, 0.1849, 7.7406
18815.834, 2.4739, 49.7582
18817.967, 1.8802, 17.7336
18820.106, 1.5383, 12.5971
18822.239, 1.6963, 7.9875
18824.376, 0.8859, 5.3207
18826.511, 3.1819, 44.4413
18828.648, -1.5668, 38.8800
18830.783, -0.3419, 14.5978
18832.918, 0.2564, 10.8146
18835.051, 1.7298, 14.8187
18837.188, 1.1415, 10.7561
18839.325, 0.5806, 7.4456
18841.460, 6.7291, 120.1568
18843.595, 12.6486, 384.1410
18845.730, 12.2936, 316.0341
18847.863, -8.1475, 457.5310
18850.002, -0.2293, 11.5687
18852.137, 1.4556, 10.8525
18854.272, 1.1677, 6.4214
18856.407, 0.9777, 7.6033
18858.544, 2.0248, 15.7745
18860.679, 1.9631, 11.8174
18862.814, 2.2327, 27.3978
18864.949, 7.7420, 153.7036
18867.085, 2.8203, 29.1027
18869.220, -0.2969, 6.2959
18871.355, -3.3426, 133.8271
18873.490, 6.8371, 210.6984
18875.625, -7.8341, 146.8370
18877.762, 0.6267, 34.1550
18879.897, -3.7604, 166.6679
18882.032, 3.0441, 53.0390
18884.169, 3.0767, 102.1487
18886.304, 1.8195, 24.6538
18888.439, 4.7005, 203.6591
18890.576, -3.6498, 76.4133
18892.709, -0.8678, 21.1428
18894.844, 3.9693, 51.8195
18896.983, 1.1415, 21.5123
18899.116, 14.3578, 435.4306
18901.251, -1.1042, 9.4385
18903.388, 1.8802, 37.1562
18905.523, -2.1081, 25.5162
18907.660, 4.9569, 155.5435
18909.660, 4.9569, 155.5435
18911.523, -2.1081, 25.5162
18913.388, 1.8802, 37.1562
18915.251, -1.1042, 9.4385
18917.116, 14.3578, 435.4306
18919.983, 1.1415, 21.5123
18921.844, 3.9693, 51.8195
18923.709, -0.8678, 21.1428
18925.576, -3.6498, 76.4133
18927.439, 4.7005, 203.6591
18929.304, 1.8195, 24.6538
18931.169, 3.0767, 102.1487
18933.032, 3.0441, 53.0390
18935.897, -3.7604, 166.6679
18937.762, 0.6267, 34.1550
18939.625, -7.8341, 146.8370
18941.490, 6.8371, 210.6984
18943.355, -3.3426, 133.8271
18945.220, -0.2969, 6.2959
18947.085, 2.8203, 29.1027
18949.949, 7.7420, 153.7036
18951.814, 2.2327, 27.3978
18953.679, 1.9631, 11.8174
18955.544, 2.0248, 15.7745
18957.407, 0.9777, 7.6033
18959.272, 1.1677, 6.4214
18961.137, 1.4556, 10.8525
18963.002, -0.2293, 11.5687
18965.863, -8.1475, 457.5310
18967.730, 12.2936, 316.0341
18969.595, 12.6486, 384.1410
18971.460, 6.7291, 120.1568
18973.325, 0.5806, 7.4456
18975.188, 1.1415, 10.7561
18977.051, 1.7298, 14.8187
18979.918, 0.2564, 10.8146
18981.783, -0.3419, 14.5978
18983.648, -1.5668, 38.8800
18985.511, 3.1819, 44.4413
18987.376, 0.8859, 5.3207
18989.239, 1.6963, 7.9875
18991.106, 1.5383, 12.5971
18993.967, 1.8802, 17.7336
18995.834, 2.4739, 49.7582
18997.699, 0.1849, 7.7406
18999.562, 0.3184, 3.8712
19001.426, 1.0315, 4.0429
19003.292, 2.9143, 13.4788
19005.156, 3.7952, 24.9042
19007.022, 1.2033, 6.1767
19009.887, 0.9401, 4.7063
19011.749, 1.8365, 17.8771
19013.614, 2.1834, 13.9349
19015.479, 1.3800, 6.0307
19017.344, 1.5157, 7.0377
19019.210, 2.1450, 12.0433
19021.072, 2.0028, 8.8689
19023.937, 1.1923, 5.0024
19025.802, 1.0555, 5.1486
19027.667, 1.4345, 4.9643
19029.530, 1.6050, 4.3400
19031.397, 1.8503, 6.1507
19033.260, 0.9217, 3.6691
19035.125, 1.3452, 5.2789
19037.988, 1.3587, 4.7622
19039.853, 1.1705, 4.0438
19041.718, 1.7215, 4.8138
19043.583, 1.5539, 5.7774
19045.448, 1.9372, 6.0467
19047.311, 1.3382, 5.8351
19049.176, 0.2003, 3.8762
19051.041, 0.8774, 7.3582
19053.906, 1.9284, 10.2027
19055.769, 0.8058, 5.5063
19057.634, 1.1724, 7.1885
19059.499, 1.7138, 6.5429
19061.364, 0.7232, 3.1251
19063.229, 1.1380, 3.1778
19065.092, 1.0820, 2.7937
19067.957, 1.3417, 3.0490
19069.822, 1.0546, 2.1674
19071.686, 0.9401, 2.1251
19073.551, 0.9401, 1.8969
19075.416, 0.8216, 1.4647
19077.279, 0.9071, 1.7866
19079.146, 1.0439, 1.7999
19081.011, 1.7173, 2.9243
19083.872, 1.0554, 1.8069
19085.739, 0.7750, 1.3706
19087.604, 1.0536, 1.8226
19089.467, 1.3011, 2.3244
19091.332, 1.0863, 1.6554
19093.195, 0.7941, 1.6761
19095.060, 0.9269, 1.9818
19097.927, 1.1420, 1.8613
19099.788, 1.2800, 2.0742
19101.653, 1.0161, 1.4694
19103.520, 1.2651, 1.6870
19105.383, 1.3300, 1.8412
19107.248, 1.1269, 1.9348
19109.113, 1.2421, 2.2685
19111.976, 0.9843, 1.6916
19113.841, 1.1557, 1.9416
19115.708, 1.2128, 1.9196
19117.569, 1.1228, 1.7000
19119.434, 1.0461, 1.4732
19121.299, 1.1965, 1.5636
19123.164, 0.9793, 1.4967
19125.029, 0.9775, 1.5236
19127.892, 1.1272, 1.4850
19129.757, 0.6964, 1.2957
19131.622, 0.6630, 1.3095
19133.487, 1.2312, 2.0192
19135.351, 1.0642, 1.5011
19137.216, 1.1681, 1.6704
19139.081, 1.2609, 1.8769
19141.946, 1.0440, 1.6226
19143.811, 1.0194, 1.4899
19145.674, 1.1792, 1.7765
19147.539, 0.9256, 1.4553
19149.402, 1.0193, 1.5329
19151.269, 1.0202, 1.4177
19153.132, 1.2077, 1.5658
19155.995, 0.9443, 1.2739
19157.862, 1.2678, 1.6155
19159.727, 1.1188, 1.4880
19161.588, 0.9844, 1.5071
19163.455, 1.3111, 1.7424
19165.320, 1.2008, 1.7370
19167.183, 1.0649, 1.7432
19169.050, 1.0289, 1.6233
19171.911, 1.0872, 1.6651
19173.776, 0.9301, 1.4961
19175.643, 0.9810, 1.5627
19177.506, 1.1252, 1.5852
19179.369, 0.9563, 1.4014
19181.236, 0.8086, 1.1196
19183.099, 0.7755, 1.0488
19185.964, 0.9636, 1.0985
19187.831, 1.1711, 1.3257
19189.693, 0.0733, 1.4391
19191.558, 0.1317, 1.0123
19193.424, 0.0035, 1.0592
19195.287, 0.9905, 1.1092
19197.151, 1.5302, 1.6660
19199.016, 1.1038, 1.0803
19201.881, 0.8288, 0.7483
19203.746, 0.7856, 0.9259
19205.609, 1.0213, 1.0522
19207.474, 0.9330, 0.8526
19209.339, 0.8223, 0.7645
19211.204, 0.9754, 1.0829
19213.069, 1.0366, 1.0596
19215.932, 1.0717, 0.9804
19217.797, 1.0040, 0.9411
19219.662, 0.9944, 0.8820
19221.527, 1.0861, 1.1327
19223.390, 0.9460, 1.1868
19225.255, 0.8968, 0.9235
19227.118, 1.0630, 0.9695
19229.985, 1.2737, 1.2115
19231.850, 1.0843, 1.2895
19233.711, 1.0403, 1.2053
19235.578, 0.9384, 1.0181
19237.443, 0.9110, 0.8315
19239.306, 0.8859, 0.8272
19241.171, 0.8872, 1.0131
19243.036, 1.0283, 0.9323
19245.899, 0.7349, 0.6989
19247.766, 0.7572, 0.6673
19249.628, 0.9347, 0.8105
19251.493, 0.9040, 0.8013
19253.359, 1.0008, 0.8190
19255.223, 0.7153, 0.5917
19257.088, 0.8506, 0.7638
19259.953, 1.0684, 1.0144
19261.816, 1.0446, 0.8652
19263.681, 1.0165, 0.8636
19265.547, 0.9143, 0.8156
19267.409, 0.9992, 0.9614
19269.274, 0.9863, 0.9479
19271.141, 0.8880, 0.9119
19273.004, 1.0674, 1.0317
19275.869, 0.8687, 0.8464
19277.732, 1.1492, 1.0704
19279.597, 0.9781, 0.8962
19281.462, 0.8191, 0.7131
19283.327, 0.8528, 0.8296
19285.190, 0.7541, 0.9381
19287.055, 0.8934, 0.8717
19289.920, 0.7433, 0.6969
19291.785, 0.8951, 0.7911
19293.650, 0.7618, 0.8177
19295.513, 0.7721, 0.7207
19297.378, 0.8460, 0.7014
19299.243, 1.0474, 0.8871
19301.108, 1.0096, 0.9568
19303.971, 0.7687, 0.8207
19305.834, 0.8510, 0.7394
19307.701, 0.8186, 0.6691
19309.566, 0.9565, 0.9102
19311.428, 0.8247, 0.8425
19313.294, 0.9254, 0.8069
19315.159, 0.8477, 0.6062
19317.023, 0.8997, 0.8935
19319.889, 0.8220, 0.9159
19321.753, 0.7303, 0.9348
19323.616, 0.9314, 0.7529
19325.483, 0.7279, 0.5635
19327.346, 0.7077, 0.5333
19329.209, 0.6384, 0.5702
19331.076, 0.7847, 0.6277
19333.939, 0.9265, 0.6321
19335.804, 0.8404, 0.6055
19337.671, 0.6519, 0.5527
19339.532, 0.8286, 0.8052
19341.397, 0.8216, 0.7356
19343.264, 0.9187, 0.7577
19345.127, 0.9800, 0.7453
19347.990, 0.7696, 0.6808
19349.857, 0.7576, 0.6576
19351.720, 0.8337, 0.7424
19353.585, 0.8766, 0.7701
19355.450, 0.9893, 0.7797
19357.313, 0.8737, 0.8388
19359.178, 0.9292, 0.7311
19361.043, 0.6340, 0.6068
19363.908, 0.7786, 0.6602
19365.771, 1.1748, 0.9363
19367.636, 0.7480, 0.5869
19369.501, 0.9568, 0.7819
19371.366, 1.0909, 0.8613
19373.231, 0.6488, 0.6576
19375.094, 1.0098, 0.8034
19377.959, 1.1676, 0.9396
19379.824, 0.7117, 0.5204
19381.689, 0.9499, 0.7446
19383.551, 0.8925, 0.8872
19385.418, 1.0208, 0.7420
19387.283, 0.7923, 0.7009
19389.148, 0.7817, 0.6773
19391.816, 1.2365, 1.2189
