18663.022, 0.9799, 0.0782
18665.160, 0.9528, 0.0771
18667.295, 0.9570, 0.0729
18669.429, 0.9289, 0.0750
18671.565, 0.8983, 0.0829
18673.700, 0.9000, 0.0712
18675.835, 0.8406, 0.0751
18677.972, 0.9902, 0.0693
18680.107, 0.9572, 0.0698
18682.242, 0.9396, 0.0701
18684.379, 0.9947, 0.0753
18686.514, 0.9511, 0.0754
18688.649, 0.8707, 0.0637
18690.784, 0.9227, 0.0722
18692.919, 0.8827, 0.0694
18695.056, 0.9411, 0.0716
18697.191, 0.8786, 0.0689
18699.326, 0.9859, 0.0716
18701.461, 1.0186, 0.0735
18703.598, 0.9678, 0.0751
18705.733, 0.9523, 0.0786
18707.868, 1.0141, 0.0811
18710.003, 1.0612, 0.0785
18712.142, 0.9434, 0.0760
18714.275, 1.0070, 0.0793
18716.310, 0.8804, 0.0704
18718.846, 1.1278, 0.0831
18720.680, 1.0245, 0.0760
18722.817, 0.9951, 0.0763
18724.953, 0.8579, 0.0691
18727.087, 0.9449, 0.0773
18729.222, 0.9595, 0.0721
18731.360, 0.9521, 0.0732
18733.494, 1.0705, 0.0831
18735.629, 1.0270, 0.0885
18737.765, 1.1054, 0.0887
18739.899, 1.0048, 0.0795
18742.035, 1.0445, 0.0851
18744.172, 0.9885, 0.0834
18746.305, 0.9086, 0.0716
18748.442, 0.8884, 0.0743
18750.579, 0.8961, 0.0730
18752.712, 0.9735, 0.0750
18754.849, 1.0245, 0.0825
18756.984, 1.0484, 0.0815
18759.117, 0.9674, 0.0742
18761.256, 0.9573, 0.0722
18763.391, 1.0285, 0.0845
18765.524, 0.9998, 0.0763
18767.661, 1.0272, 0.0841
18769.798, 0.9281, 0.0751
18771.931, 1.1141, 0.0768
18774.068, 1.0229, 0.0766
18776.203, 1.1402, 0.0879
18778.336, 1.0795, 0.0770
18780.475, 0.9705, 0.0748
18782.610, 1.2692, 0.0905
18784.745, 1.1092, 0.0847
18786.880, 1.0906, 0.0819
18789.017, 1.0920, 0.0801
18791.152, 1.0195, 0.0819
18793.287, 0.9632, 0.0762
18795.422, 0.9700, 0.0699
18797.558, 0.9624, 0.0720
18799.693, 0.9564, 0.0767
18801.828, 0.9495, 0.0763
18803.964, 1.1315, 0.0826
18806.099, 0.9641, 0.0800
18808.235, 1.0006, 0.0765
18810.370, 1.1159, 0.0820
18812.505, 1.2009, 0.0923
18814.642, 1.0165, 0.0857
18816.777, 0.8662, 0.0701
18818.912, 1.1517, 0.0829
18821.049, 1.0842, 0.0796
18823.182, 1.0788, 0.0826
18825.317, 1.0891, 0.0869
18827.456, 0.9272, 0.0721
18829.589, 1.0202, 0.0789
18831.724, 0.8947, 0.0725
18833.861, 0.9264, 0.0732
18835.996, 0.9879, 0.0749
18838.133, 0.9329, 0.0775
18840.268, 1.0295, 0.0795
18842.401, 0.8849, 0.0695
18844.536, 0.9520, 0.0778
18846.675, 1.0350, 0.0817
18848.808, 1.0729, 0.0801
18850.945, 1.0910, 0.0812
18853.080, 1.0995, 0.0781
18855.215, 0.9102, 0.0705
18857.352, 1.0973, 0.0838
18859.487, 0.9748, 0.0777
18861.620, 0.9373, 0.0690
18863.758, 1.0619, 0.0815
18865.893, 1.0945, 0.0865
18868.027, 0.9086, 0.0769
18870.163, 0.9527, 0.0751
18872.298, 0.9649, 0.0799
18874.435, 0.9918, 0.0752
18876.570, 1.0224, 0.0837
18878.705, 1.0679, 0.0773
18880.840, 1.0196, 0.0801
18882.958, 0.9632, 0.0731
18885.145, 1.0660, 0.0794
18887.280, 0.9350, 0.0729
18889.415, 1.0581, 0.0822
18891.552, 0.9564, 0.0753
18893.687, 0.9926, 0.0764
18895.822, 1.0031, 0.0783
18897.959, 0.9716, 0.0753
18900.094, 1.0351, 0.0800
18902.229, 1.0951, 0.0898
18904.364, 0.9282, 0.0835
18906.499, 1.1689, 0.0854
18908.634, 1.0450, 0.0824
18910.773, 1.0204, 0.0750
18912.906, 0.9637, 0.0762
18915.041, 1.0459, 0.0762
18917.176, 1.0226, 0.0791
18919.313, 0.9989, 0.0737
18921.448, 0.9907, 0.0826
18923.584, 1.0911, 0.0924
18925.718, 1.0433, 0.0821
18927.853, 0.9281, 0.0716
18929.990, 0.9888, 0.0804
18932.125, 0.9154, 0.0849
18934.261, 0.9579, 0.0780
18936.396, 1.1409, 0.0921
18938.531, 0.9662, 0.0790
18940.668, 0.9384, 0.0752
